,A,AG,AL,AU,B,BU,C,CF,CS,CU,CY,FG,FU,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,RB,RM,RU,SN,SR,TA,V,Y,ZC,ZN
2014-11-14,4513.0,3292.0,13740.0,229.85,3346.0,3954.0,2411.0,13220.0,,47160.0,,1042.0,,2868.0,507.0,1065.0,777.0,10005.0,2948.0,2664.0,,6124.0,5358.0,13475.0,9735.0,2523.0,2293.0,12980.0,,4770.0,5726.0,5610.0,5900.0,,16645.0
2014-11-17,4520.0,3346.0,13725.0,233.25,3344.0,3842.0,2415.0,12835.0,,47500.0,,896.0,,2878.0,507.0,1065.0,776.0,9980.0,2918.0,2669.0,,6176.0,5348.0,13500.0,9766.0,2519.0,2265.0,13020.0,,4784.0,5712.0,5625.0,5900.0,,16695.0
2014-11-18,4519.0,3425.0,13730.0,235.8,3320.0,3712.0,2414.0,12840.0,,47530.0,,875.0,,2862.0,492.0,1057.0,765.0,9855.0,2896.0,2641.0,,6098.0,5330.0,13490.0,9678.0,2462.0,2244.0,12560.0,,4760.0,5646.0,5575.0,5856.0,,16715.0
2014-11-19,4521.0,3428.0,13670.0,236.75,3249.0,3710.0,2414.0,12850.0,,47250.0,,878.0,,2862.0,476.0,1051.0,753.0,9880.0,2862.0,2657.0,,6090.0,5352.0,13525.0,9699.0,2445.0,2208.0,12675.0,,4710.0,5784.0,5595.0,5874.0,,16670.0
2014-11-20,4517.0,3414.0,13715.0,235.25,3266.0,3696.0,2411.0,12655.0,,47500.0,,880.0,,2876.0,476.0,1055.0,753.0,9845.0,2848.0,2689.0,,6054.0,5322.0,13545.0,9677.0,2447.0,2196.0,12765.0,,4708.0,5870.0,5585.0,5848.0,,16710.0
2014-11-21,4528.0,3415.0,13745.0,235.9,3289.0,3698.0,2410.0,12625.0,,47460.0,,867.0,,2888.0,471.0,1052.0,743.0,9880.0,2861.0,2683.0,,6062.0,5296.0,13520.0,9709.0,2436.0,2207.0,12765.0,,4702.0,5880.0,5555.0,5844.0,,16760.0
2014-11-24,4488.0,3468.0,13835.0,238.5,3307.0,3748.0,2405.0,12475.0,,47960.0,,862.0,,2882.0,476.0,1063.0,749.0,9860.0,2872.0,2660.0,,6122.0,5344.0,13630.0,9729.0,2456.0,2230.0,12685.0,,4664.0,5858.0,5575.0,5888.0,,16985.0
2014-11-25,4482.0,3454.0,13775.0,238.2,3307.0,3710.0,2399.0,12615.0,,47690.0,,861.0,,2878.0,463.0,1027.0,745.0,9860.0,2859.0,2644.0,,6136.0,5308.0,13620.0,8765.0,2436.0,2222.0,12715.0,,4686.0,5788.0,5560.0,5906.0,,16915.0
2014-11-26,4511.0,3457.0,13780.0,237.85,3307.0,3656.0,2409.0,12620.0,,47300.0,,864.0,,2884.0,463.0,1032.0,751.0,9890.0,2873.0,2624.0,,6138.0,5328.0,13610.0,8784.0,2442.0,2244.0,12680.0,,4699.0,5602.0,5565.0,5904.0,,16870.0
2014-11-27,4280.0,3434.0,13765.0,237.75,3307.0,3658.0,2409.0,12770.0,,46660.0,,872.0,,2934.0,474.0,1044.0,758.0,9900.0,2868.0,2576.0,,6104.0,5314.0,13600.0,8769.0,2488.0,2246.0,12705.0,,4687.0,5560.0,5575.0,5884.0,,16830.0
2014-11-28,4309.0,3399.0,13700.0,236.5,3307.0,3538.0,2413.0,12815.0,,46210.0,,881.0,,2952.0,485.0,1042.0,756.0,9695.0,2892.0,2548.0,,6042.0,5252.0,13570.0,8549.0,2542.0,2269.0,12695.0,,4637.0,5374.0,5545.0,5802.0,,16760.0
2014-12-01,4296.0,3314.0,13610.0,232.2,3294.0,3594.0,2404.0,12745.0,,44640.0,,864.0,,2956.0,478.0,1028.0,753.0,8465.0,2840.0,2486.0,,5826.0,5148.0,13445.0,8249.0,2525.0,2214.0,12285.0,,4565.0,5182.0,5440.0,5580.0,,16415.0
2014-12-02,4311.0,3411.0,13580.0,238.25,3290.0,3622.0,2404.0,12750.0,,45330.0,,880.0,,2988.0,479.0,1037.0,758.0,8620.0,2864.0,2515.0,,5922.0,5076.0,13480.0,8369.0,2520.0,2248.0,12595.0,,4590.0,5244.0,5525.0,5668.0,,16555.0
2014-12-03,4290.0,3463.0,13400.0,239.3,3280.0,3578.0,2405.0,12810.0,,45310.0,,882.0,,2962.0,477.0,1032.0,758.0,8505.0,2822.0,2500.0,,5864.0,5046.0,13415.0,8204.0,2518.0,2209.0,12465.0,,4513.0,5220.0,5505.0,5604.0,,16490.0
2014-12-04,4317.0,3477.0,13435.0,240.75,3283.0,3560.0,2408.0,13005.0,,45530.0,,887.0,,2986.0,490.0,1039.0,766.0,8545.0,2833.0,2486.0,,5930.0,5054.0,13405.0,8255.0,2563.0,2231.0,12725.0,,4548.0,5320.0,5515.0,5682.0,,16570.0
2014-12-05,4373.0,3505.0,13490.0,241.0,3283.0,3546.0,2412.0,13080.0,,46080.0,,878.0,,2990.0,488.0,1038.0,765.0,8425.0,2828.0,2453.0,,5932.0,5028.0,13355.0,8145.0,2562.0,2228.0,12625.0,,4570.0,5274.0,5525.0,5686.0,,16700.0
2014-12-08,4382.0,3476.0,13405.0,238.55,3283.0,3482.0,2423.0,13035.0,,46040.0,,885.0,,2998.0,490.0,1035.0,763.0,8400.0,2872.0,2377.0,,5998.0,5050.0,13360.0,8082.0,2572.0,2275.0,12505.0,,4542.0,5150.0,5515.0,5758.0,,16695.0
2014-12-09,4360.0,3465.0,13325.0,239.65,3283.0,3466.0,2427.0,12855.0,,45750.0,,885.0,,2990.0,478.0,1024.0,755.0,8105.0,2878.0,2317.0,,5942.0,5010.0,13345.0,7792.0,2529.0,2276.0,12030.0,,4515.0,4994.0,5425.0,5688.0,,16590.0
2014-12-10,4375.0,3599.0,13325.0,246.75,3325.0,3468.0,2426.0,12945.0,,46240.0,,892.0,,2988.0,481.0,1031.0,759.0,8115.0,2945.0,2343.0,,6000.0,5036.0,13340.0,7773.0,2556.0,2339.0,11960.0,,4629.0,5044.0,5455.0,5748.0,,16615.0
2014-12-11,4367.0,3664.0,13315.0,246.65,3315.0,3480.0,2419.0,12915.0,,46170.0,,900.0,,2994.0,483.0,1031.0,764.0,8090.0,2933.0,2323.0,,5922.0,5030.0,13290.0,7662.0,2575.0,2351.0,11965.0,,4680.0,5012.0,5430.0,5690.0,,16450.0
2014-12-12,4371.0,3651.0,13350.0,245.15,3301.0,3488.0,2402.0,13135.0,,46360.0,,897.0,,3004.0,485.0,1042.0,772.0,8170.0,2949.0,2310.0,,5916.0,5028.0,13195.0,7694.0,2578.0,2357.0,12175.0,,4624.0,5024.0,5435.0,5696.0,,16440.0
2014-12-15,4364.0,3652.0,13415.0,245.1,3276.0,3500.0,2399.0,13100.0,,46540.0,,907.0,,3004.0,487.0,1041.0,767.0,8335.0,2950.0,2298.0,,5940.0,5016.0,13185.0,7738.0,2582.0,2340.0,12380.0,,4605.0,5036.0,5455.0,5698.0,,16520.0
2014-12-16,4324.0,3566.0,13375.0,242.3,3289.0,3474.0,2398.0,13035.0,,46160.0,,902.0,,2984.0,477.0,1034.0,760.0,8295.0,2917.0,2240.0,,5874.0,4988.0,13085.0,7785.0,2544.0,2322.0,12335.0,,4601.0,4986.0,5445.0,5638.0,,16455.0
2014-12-17,4317.0,3463.0,13280.0,241.25,3298.0,3508.0,2393.0,12870.0,,45610.0,,897.0,,2982.0,482.0,1029.0,756.0,8305.0,2872.0,2167.0,,5870.0,4946.0,12710.0,7735.0,2540.0,2276.0,12495.0,,4531.0,4864.0,5445.0,5616.0,,16315.0
2014-12-18,4309.0,3433.0,13115.0,240.45,3289.0,3408.0,2392.0,12860.0,,45540.0,,894.0,,2982.0,487.0,1029.0,759.0,8465.0,2878.0,2034.0,,5890.0,4926.0,12225.0,7826.0,2538.0,2258.0,12500.0,,4555.0,4810.0,5460.0,5630.0,,16140.0
2014-12-19,4328.0,3479.0,13130.0,242.05,3251.0,3408.0,2391.0,12845.0,2751.0,45330.0,,897.0,,2886.0,490.0,1034.0,756.0,8425.0,2883.0,2064.0,,5842.0,4930.0,12150.0,7746.0,2559.0,2263.0,12420.0,,4574.0,4834.0,5340.0,5590.0,,16095.0
2014-12-22,4326.0,3479.0,13240.0,242.15,3267.0,3408.0,2371.0,12845.0,2755.0,45760.0,,898.0,,2860.0,486.0,1030.0,745.0,8575.0,2865.0,2060.0,,5878.0,4934.0,12485.0,7927.0,2529.0,2253.0,12475.0,,4551.0,4890.0,5370.0,5632.0,,16305.0
2014-12-23,4345.0,3433.0,13210.0,239.6,3287.0,3408.0,2363.0,12895.0,2745.0,45660.0,,886.0,,2826.0,476.0,1008.0,722.0,8390.0,2864.0,2015.0,,5890.0,4930.0,12330.0,7803.0,2477.0,2236.0,12250.0,,4552.0,4834.0,5335.0,5626.0,,16330.0
2014-12-24,4346.0,3414.0,13120.0,238.1,3287.0,3440.0,2372.0,12840.0,2752.0,45500.0,,899.0,,2828.0,475.0,1004.0,719.0,8335.0,2839.0,2041.0,,5910.0,4940.0,12430.0,7821.0,2483.0,2228.0,12225.0,,4546.0,4786.0,5340.0,5614.0,,16390.0
2014-12-25,4408.0,3413.0,13095.0,237.8,3292.0,3430.0,2372.0,13035.0,2724.0,45500.0,,905.0,,2832.0,476.0,1009.0,726.0,8365.0,2833.0,2075.0,,5888.0,4932.0,12320.0,7833.0,2484.0,2220.0,12380.0,,4530.0,4756.0,5325.0,5600.0,,16365.0
2014-12-26,4441.0,3441.0,13135.0,238.95,3299.0,3430.0,2376.0,13080.0,2726.0,45490.0,,905.0,,2828.0,475.0,1007.0,723.0,8275.0,2852.0,2090.0,,5896.0,4942.0,12275.0,7798.0,2481.0,2242.0,12505.0,,4546.0,4788.0,5330.0,5616.0,,16415.0
2014-12-29,4504.0,3468.0,13125.0,241.05,3306.0,3478.0,2383.0,13185.0,2729.0,45210.0,,917.0,,2844.0,480.0,1008.0,724.0,8245.0,2896.0,2057.0,,6014.0,5030.0,12250.0,7779.0,2508.0,2279.0,12685.0,,4584.0,4798.0,5365.0,5690.0,,16405.0
2014-12-30,4517.0,3452.0,13070.0,240.05,3299.0,3498.0,2390.0,13275.0,2721.0,45210.0,,948.0,,2918.0,496.0,1034.0,745.0,8385.0,2895.0,2054.0,,6036.0,5078.0,12255.0,7828.0,2582.0,2278.0,13075.0,,4591.0,4846.0,5460.0,5730.0,,16375.0
2014-12-31,4505.0,3524.0,13080.0,242.65,3260.0,3516.0,2386.0,13310.0,2718.0,45620.0,,956.0,,2924.0,508.0,1039.0,737.0,8495.0,2884.0,2057.0,,6082.0,5074.0,12375.0,7892.0,2593.0,2272.0,13525.0,,4615.0,4872.0,5450.0,5728.0,,16655.0
2015-01-05,4486.0,3500.0,12915.0,241.4,3272.0,3492.0,2375.0,13010.0,2691.0,45250.0,,955.0,,2900.0,500.0,1030.0,733.0,8385.0,2816.0,2022.0,,6002.0,5020.0,12385.0,7691.0,2556.0,2217.0,13365.0,,4551.0,4720.0,5400.0,5650.0,,16745.0
2015-01-06,4514.0,3517.0,12835.0,242.8,3290.0,3540.0,2390.0,13090.0,2652.0,44570.0,,967.0,,2936.0,514.0,1050.0,744.0,8350.0,2848.0,2013.0,,6066.0,5022.0,12295.0,7508.0,2612.0,2241.0,13600.0,,4588.0,4696.0,5375.0,5684.0,,16680.0
2015-01-07,4503.0,3556.0,12790.0,245.35,3290.0,3484.0,2393.0,13130.0,2639.0,44660.0,,950.0,,2904.0,511.0,1050.0,740.0,8375.0,2863.0,2027.0,,6044.0,5032.0,12410.0,7453.0,2586.0,2252.0,13440.0,,4653.0,4660.0,5350.0,5700.0,,16665.0
2015-01-08,4508.0,3558.0,12800.0,245.2,3290.0,3414.0,2400.0,13125.0,2648.0,44740.0,,954.0,,2888.0,512.0,1057.0,741.0,8360.0,2861.0,2036.0,,6138.0,5062.0,12395.0,7447.0,2580.0,2250.0,13225.0,,4671.0,4662.0,5335.0,5742.0,,16515.0
2015-01-09,4502.0,3562.0,12845.0,245.35,3282.0,3266.0,2402.0,13130.0,2648.0,44550.0,,945.0,,2854.0,510.0,1056.0,738.0,8160.0,2842.0,2024.0,,6120.0,5074.0,12420.0,7204.0,2564.0,2242.0,13195.0,,4683.0,4650.0,5230.0,5748.0,,16495.0
2015-01-12,4521.0,3577.0,12805.0,246.35,3282.0,3108.0,2407.0,13105.0,2653.0,44140.0,,935.0,,2792.0,507.0,1046.0,731.0,8025.0,2837.0,1973.0,,6128.0,5060.0,12350.0,7155.0,2537.0,2233.0,13340.0,,4734.0,4626.0,5170.0,5746.0,,16485.0
2015-01-13,4482.0,3608.0,12725.0,248.1,3262.0,2988.0,2405.0,12980.0,2646.0,43360.0,,925.0,,2738.0,499.0,1036.0,726.0,8000.0,2797.0,1921.0,,6030.0,5008.0,12245.0,7187.0,2503.0,2198.0,13045.0,,4729.0,4544.0,5065.0,5680.0,,16325.0
2015-01-14,4469.0,3627.0,12605.0,248.5,3246.0,2910.0,2407.0,12910.0,2654.0,42150.0,,920.0,,2682.0,496.0,1035.0,726.0,8085.0,2750.0,1928.0,,5994.0,4968.0,11955.0,7208.0,2487.0,2157.0,12625.0,,4724.0,4512.0,5065.0,5630.0,,15820.0
2015-01-15,4482.0,3604.0,12770.0,248.3,3236.0,2924.0,2408.0,12925.0,2654.0,40520.0,,929.0,,2674.0,501.0,1042.0,726.0,8270.0,2732.0,1945.0,,5974.0,4936.0,12005.0,7294.0,2495.0,2140.0,12580.0,,4714.0,4570.0,5065.0,5618.0,,15835.0
2015-01-16,4494.0,3635.0,12815.0,252.45,3224.0,2980.0,2407.0,13135.0,2675.0,41070.0,,920.0,,2676.0,507.0,1046.0,727.0,8315.0,2720.0,1981.0,,5922.0,4950.0,12265.0,7257.0,2512.0,2133.0,12680.0,,4732.0,4624.0,4995.0,5624.0,,15840.0
2015-01-19,4497.0,3725.0,12870.0,256.7,3230.0,2924.0,2412.0,13115.0,2700.0,41400.0,,914.0,,2664.0,503.0,1047.0,730.0,8425.0,2691.0,1998.0,,5964.0,4914.0,12380.0,7382.0,2501.0,2118.0,12705.0,,4773.0,4638.0,5035.0,5604.0,,15945.0
2015-01-20,4478.0,3770.0,12805.0,257.5,3220.0,2888.0,2413.0,13120.0,2700.0,41340.0,,915.0,,2650.0,504.0,1036.0,726.0,8365.0,2662.0,1998.0,,5952.0,4886.0,12405.0,7316.0,2502.0,2099.0,12755.0,,4806.0,4648.0,4985.0,5586.0,,16000.0
2015-01-21,4456.0,3836.0,12785.0,260.75,3231.0,2862.0,2417.0,13015.0,2712.0,41320.0,,916.0,,2646.0,496.0,1038.0,727.0,8415.0,2682.0,2032.0,,5972.0,4898.0,12495.0,7345.0,2493.0,2130.0,12795.0,,4923.0,4680.0,4980.0,5616.0,,16125.0
2015-01-22,4453.0,3865.0,12805.0,260.5,3230.0,2878.0,2416.0,13045.0,2687.0,41600.0,,918.0,,2638.0,488.0,1036.0,724.0,8450.0,2700.0,2062.0,,5980.0,4888.0,12600.0,7338.0,2481.0,2154.0,13215.0,,4972.0,4758.0,4980.0,5616.0,,16300.0
2015-01-23,4432.0,3859.0,12820.0,261.1,3225.0,2872.0,2416.0,12975.0,2691.0,41210.0,,913.0,,2620.0,480.0,1032.0,723.0,8355.0,2679.0,2054.0,,5948.0,4868.0,12525.0,7327.0,2483.0,2131.0,13145.0,,5003.0,4770.0,4985.0,5566.0,,16315.0
2015-01-26,4414.0,3849.0,12765.0,261.15,3225.0,2806.0,2421.0,12990.0,2690.0,39660.0,,902.0,,2576.0,471.0,1020.0,718.0,8190.0,2679.0,2030.0,,5922.0,4850.0,12410.0,7204.0,2462.0,2121.0,13025.0,,4995.0,4674.0,4955.0,5526.0,,16095.0
2015-01-27,4429.0,3803.0,12830.0,259.45,3218.0,2774.0,2425.0,13020.0,2724.0,40210.0,,904.0,,2558.0,470.0,1025.0,724.0,8205.0,2695.0,2031.0,,5942.0,4840.0,12535.0,7221.0,2457.0,2144.0,13305.0,,5074.0,4648.0,4940.0,5510.0,,16285.0
2015-01-28,4430.0,3812.0,12850.0,260.55,3211.0,2786.0,2468.0,13065.0,2737.0,39690.0,,902.0,,2592.0,470.0,1024.0,727.0,8210.0,2688.0,2059.0,,5928.0,4810.0,12500.0,7249.0,2465.0,2134.0,13305.0,,5003.0,4658.0,4945.0,5482.0,,16280.0
2015-01-29,4371.0,3792.0,12840.0,260.0,3230.0,2778.0,2471.0,13190.0,2784.0,39520.0,,910.0,,2608.0,474.0,1027.0,727.0,8260.0,2685.0,2066.0,,5894.0,4770.0,12535.0,7286.0,2495.0,2116.0,13165.0,,4987.0,4630.0,4950.0,5436.0,,16175.0
2015-01-30,4366.0,3633.0,12795.0,255.4,3209.0,2772.0,2476.0,13150.0,2782.0,39210.0,,912.0,,2612.0,474.0,1024.0,727.0,8220.0,2692.0,2047.0,,5752.0,4666.0,12465.0,7228.0,2500.0,2127.0,13035.0,,4939.0,4604.0,4945.0,5356.0,,16050.0
2015-02-02,4382.0,3618.0,12865.0,257.45,3226.0,2754.0,2467.0,13080.0,2785.0,39830.0,,913.0,,2606.0,473.0,1026.0,730.0,8345.0,2671.0,2062.0,,5790.0,4668.0,12525.0,7360.0,2496.0,2105.0,13055.0,,4972.0,4566.0,5000.0,5378.0,,16170.0
2015-02-03,4421.0,3638.0,13040.0,258.1,3187.0,2794.0,2475.0,13155.0,2795.0,40440.0,,920.0,,2592.0,478.0,1029.0,735.0,8510.0,2682.0,2103.0,,5786.0,4718.0,12500.0,7503.0,2488.0,2125.0,13300.0,,4983.0,4660.0,5070.0,5428.0,,16245.0
2015-02-04,4431.0,3645.0,13180.0,256.35,3203.0,2826.0,2492.0,13285.0,2800.0,41260.0,,924.0,,2586.0,476.0,1031.0,737.0,8725.0,2721.0,2141.0,,5804.0,4766.0,12545.0,7743.0,2484.0,2163.0,13585.0,,5026.0,4778.0,5165.0,5470.0,,16380.0
2015-02-05,4406.0,3680.0,13250.0,256.95,3203.0,2788.0,2509.0,13215.0,2830.0,41190.0,,916.0,,2576.0,474.0,1031.0,734.0,8535.0,2714.0,2126.0,,5774.0,4782.0,12520.0,7588.0,2480.0,2159.0,13430.0,,4997.0,4716.0,5105.0,5444.0,,16290.0
2015-02-06,4423.0,3652.0,13310.0,256.0,3208.0,2810.0,2496.0,13210.0,2827.0,41320.0,,919.0,,2580.0,476.0,1036.0,735.0,8750.0,2727.0,2154.0,,5814.0,4892.0,12555.0,7787.0,2487.0,2172.0,13595.0,,4987.0,4760.0,5145.0,5516.0,,16305.0
2015-02-09,4405.0,3606.0,13270.0,252.1,3208.0,2816.0,2510.0,13200.0,2857.0,41310.0,,924.0,,2574.0,475.0,1035.0,732.0,8765.0,2726.0,2149.0,,5782.0,4904.0,12540.0,7775.0,2480.0,2168.0,13680.0,,4997.0,4760.0,5155.0,5506.0,,16360.0
2015-02-10,4411.0,3613.0,13185.0,251.6,3202.0,2820.0,2517.0,13280.0,2868.0,41320.0,,928.0,,2578.0,477.0,1035.0,733.0,8825.0,2743.0,2142.0,,5796.0,4912.0,12530.0,7763.0,2486.0,2188.0,13580.0,,5061.0,4734.0,5135.0,5504.0,,16370.0
2015-02-11,4403.0,3613.0,13070.0,250.7,3196.0,2824.0,2514.0,13240.0,2868.0,41040.0,,940.0,,2588.0,479.0,1033.0,732.0,8875.0,2740.0,2130.0,,5784.0,4918.0,12425.0,7783.0,2485.0,2182.0,13620.0,,5092.0,4710.0,5135.0,5488.0,,16220.0
2015-02-12,4416.0,3593.0,12990.0,248.7,3196.0,2830.0,2512.0,13190.0,2845.0,41040.0,,938.0,,2588.0,478.0,1033.0,732.0,8895.0,2741.0,2141.0,,5776.0,4900.0,12305.0,7798.0,2483.0,2183.0,13585.0,,5112.0,4698.0,5155.0,5478.0,,16170.0
2015-02-13,4418.0,3606.0,13060.0,248.45,3197.0,2922.0,2512.0,13270.0,2854.0,41730.0,,945.0,,2606.0,486.0,1038.0,736.0,9100.0,2769.0,2191.0,,5830.0,4950.0,12465.0,8017.0,2506.0,2219.0,13805.0,,5122.0,4758.0,5220.0,5538.0,,16310.0
2015-02-16,4377.0,3674.0,13065.0,249.75,3197.0,2984.0,2510.0,13295.0,2852.0,41910.0,,942.0,,2628.0,494.0,1039.0,739.0,9180.0,2804.0,2247.0,,5840.0,5004.0,12510.0,8131.0,2532.0,2259.0,14025.0,,5173.0,4832.0,5235.0,5574.0,,16380.0
2015-02-17,4369.0,3676.0,13035.0,250.1,3159.0,2952.0,2510.0,13325.0,2831.0,42100.0,,942.0,,2612.0,491.0,1032.0,737.0,9215.0,2800.0,2246.0,,5832.0,4998.0,12520.0,8175.0,2515.0,2267.0,13890.0,,5172.0,4908.0,5225.0,5568.0,,16365.0
2015-02-25,4321.0,3585.0,13010.0,246.0,3191.0,2896.0,2524.0,13350.0,2820.0,42090.0,,936.0,,2588.0,482.0,1020.0,727.0,9200.0,2844.0,2257.0,,5790.0,4916.0,12305.0,8168.0,2489.0,2302.0,13895.0,,5091.0,4826.0,5165.0,5504.0,,16070.0
2015-02-26,4268.0,3592.0,12950.0,245.65,3187.0,2986.0,2514.0,13415.0,2821.0,42190.0,,954.0,,2600.0,484.0,1023.0,729.0,9380.0,2849.0,2307.0,,5836.0,4956.0,12255.0,8323.0,2496.0,2314.0,14050.0,,5041.0,4920.0,5190.0,5548.0,,16020.0
2015-02-27,4302.0,3608.0,12955.0,246.75,3196.0,3054.0,2528.0,13430.0,2849.0,42690.0,,962.0,,2598.0,486.0,1023.0,729.0,9400.0,2889.0,2343.0,,5918.0,5040.0,12260.0,8272.0,2487.0,2355.0,14140.0,,5097.0,4900.0,5170.0,5610.0,,16050.0
2015-03-02,4292.0,3616.0,13030.0,248.15,3235.0,3142.0,2532.0,13385.0,2864.0,42830.0,,950.0,,2584.0,481.0,1020.0,728.0,9590.0,2859.0,2405.0,,6030.0,5136.0,12150.0,8491.0,2456.0,2392.0,13965.0,,5164.0,4960.0,5285.0,5716.0,,16100.0
2015-03-03,4275.0,3577.0,13040.0,246.95,3204.0,3222.0,2531.0,13245.0,2835.0,42800.0,,943.0,,2588.0,483.0,1021.0,728.0,9560.0,2831.0,2468.0,,5986.0,5144.0,12170.0,8477.0,2466.0,2384.0,12985.0,,5190.0,5042.0,5325.0,5696.0,,16035.0
2015-03-04,4274.0,3573.0,12960.0,246.8,3216.0,3172.0,2545.0,13190.0,2862.0,42400.0,,954.0,,2586.0,479.0,1020.0,724.0,9515.0,2811.0,2403.0,,5992.0,5136.0,12195.0,8400.0,2461.0,2245.0,13030.0,,5172.0,5038.0,5350.0,5700.0,,15915.0
2015-03-05,4216.0,3543.0,12965.0,245.9,3212.0,3074.0,2541.0,13165.0,2858.0,42420.0,,942.0,,2568.0,464.0,1006.0,711.0,9405.0,2784.0,2404.0,,5894.0,5056.0,12215.0,8290.0,2443.0,2218.0,12835.0,,5118.0,4914.0,5320.0,5604.0,,15855.0
2015-03-06,4179.0,3539.0,12965.0,245.45,3211.0,3076.0,2540.0,13180.0,2844.0,42390.0,,949.0,,2556.0,458.0,1002.0,712.0,9325.0,2781.0,2448.0,,5842.0,5004.0,12245.0,8196.0,2433.0,2219.0,12780.0,,5123.0,4852.0,5330.0,5534.0,,15780.0
2015-03-09,4188.0,3472.0,12920.0,240.8,3210.0,2996.0,2534.0,13120.0,2850.0,42000.0,,933.0,,2534.0,452.0,1005.0,714.0,9235.0,2780.0,2416.0,,5844.0,4978.0,12230.0,8061.0,2406.0,2218.0,12725.0,,4964.0,4760.0,5285.0,5506.0,,15745.0
2015-03-10,4152.0,3449.0,12935.0,238.8,3210.0,3008.0,2554.0,13090.0,2902.0,42510.0,,928.0,,2514.0,452.0,1006.0,721.0,9310.0,2793.0,2449.0,,5850.0,4764.0,12275.0,8114.0,2377.0,2245.0,12680.0,,4961.0,4754.0,5290.0,5492.0,,15780.0
2015-03-11,4169.0,3446.0,12900.0,238.25,3216.0,2966.0,2564.0,13055.0,2953.0,42100.0,,922.0,,2494.0,449.0,1004.0,716.0,9225.0,2804.0,2419.0,,5870.0,4726.0,12210.0,8002.0,2363.0,2281.0,12660.0,,4968.0,4712.0,5230.0,5462.0,,15715.0
2015-03-12,4173.0,3407.0,13005.0,236.5,3213.0,2996.0,2558.0,13155.0,2946.0,42090.0,,923.0,,2506.0,456.0,1005.0,719.0,9310.0,2833.0,2428.0,,5882.0,4750.0,12270.0,8134.0,2487.0,2311.0,12795.0,,4991.0,4742.0,5220.0,5472.0,,15655.0
2015-03-13,4169.0,3444.0,13130.0,237.0,3206.0,3040.0,2557.0,13145.0,2972.0,42690.0,,924.0,,2512.0,458.0,1004.0,721.0,9410.0,2821.0,2457.0,,5862.0,4724.0,12330.0,8315.0,2500.0,2289.0,12785.0,,5058.0,4752.0,5245.0,5460.0,,15695.0
2015-03-16,4162.0,3442.0,13105.0,236.95,3200.0,2994.0,2549.0,13120.0,2986.0,42620.0,,922.0,,2512.0,453.0,998.0,719.0,9280.0,2787.0,2427.0,,5802.0,4682.0,12245.0,7946.0,2503.0,2242.0,12560.0,,5051.0,4638.0,5235.0,5386.0,,15755.0
2015-03-17,4192.0,3451.0,13100.0,236.3,3200.0,2990.0,2551.0,13115.0,2987.0,42650.0,,931.0,,2526.0,455.0,997.0,717.0,9405.0,2792.0,2404.0,,5808.0,4666.0,12210.0,7987.0,2514.0,2248.0,12595.0,,5075.0,4650.0,5290.0,5386.0,,15730.0
2015-03-18,4173.0,3431.0,13130.0,234.85,3198.0,2984.0,2540.0,13055.0,2971.0,42120.0,,924.0,,2514.0,441.0,986.0,710.0,9350.0,2766.0,2360.0,,5794.0,4600.0,12130.0,7852.0,2498.0,2226.0,12490.0,,5045.0,4618.0,5330.0,5358.0,,15660.0
2015-03-19,4173.0,3467.0,13235.0,236.2,3193.0,2992.0,2538.0,13035.0,2954.0,41510.0,,938.0,,2510.0,438.0,981.0,707.0,8955.0,2772.0,2332.0,,5880.0,4718.0,12090.0,7882.0,2486.0,2228.0,12555.0,,4998.0,4650.0,5365.0,5434.0,,15615.0
2015-03-20,4168.0,3514.0,13315.0,237.0,3200.0,2996.0,2534.0,12985.0,2970.0,42130.0,,948.0,,2514.0,436.0,979.0,705.0,8930.0,2766.0,2331.0,,5840.0,4714.0,12110.0,7879.0,2487.0,2223.0,12530.0,,4985.0,4646.0,5440.0,5422.0,,15660.0
2015-03-23,4179.0,3610.0,13295.0,239.7,3196.0,3048.0,2551.0,13250.0,2973.0,43280.0,,955.0,,2538.0,432.0,968.0,704.0,9235.0,2796.0,2341.0,,5876.0,4702.0,12275.0,8122.0,2519.0,2264.0,12855.0,,5051.0,4704.0,5545.0,5436.0,,15830.0
2015-03-24,4151.0,3673.0,13305.0,241.0,3209.0,3124.0,2557.0,13370.0,3024.0,43910.0,,958.0,,2560.0,439.0,967.0,706.0,9515.0,2810.0,2406.0,,5900.0,4746.0,12440.0,8240.0,2552.0,2280.0,13100.0,,5170.0,4792.0,5590.0,5484.0,,15930.0
2015-03-25,4109.0,3661.0,13290.0,241.25,3196.0,3116.0,2547.0,13295.0,3028.0,43670.0,,949.0,,2546.0,437.0,953.0,696.0,9555.0,2806.0,2420.0,,5886.0,4728.0,12445.0,8203.0,2526.0,2279.0,12980.0,,5233.0,4764.0,5555.0,5464.0,,15930.0
2015-03-26,4044.0,3676.0,13280.0,242.85,3201.0,3148.0,2530.0,13200.0,3032.0,43820.0,,950.0,,2528.0,431.0,951.0,704.0,9635.0,2793.0,2421.0,,5896.0,4736.0,12475.0,8243.0,2500.0,2261.0,13050.0,,5229.0,4738.0,5640.0,5460.0,,15970.0
