,A,AG,AL,AU,B,BU,C,CF,CS,CU,CY,FG,FU,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,RB,RM,RU,SN,SR,TA,V,Y,ZC,ZN
2017-08-11,A1801,AG1712,AL1710,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1709,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-14,A1801,AG1712,AL1710,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1709,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-15,A1801,AG1712,AL1710,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1709,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-16,A1801,AG1712,AL1710,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-17,A1801,AG1712,AL1710,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-18,A1801,AG1712,AL1710,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-21,A1801,AG1712,AL1710,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-22,A1801,AG1712,AL1710,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-23,A1801,AG1712,AL1710,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-24,A1801,AG1712,AL1710,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-25,A1801,AG1712,AL1710,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-28,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-29,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-30,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1709,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-08-31,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-09-01,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-09-04,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-09-05,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1710
2017-09-06,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1710,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-07,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-08,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-11,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-12,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-13,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-14,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-15,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1710,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-18,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-19,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-20,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-21,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-22,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-25,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-26,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-27,A1801,AG1712,AL1711,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-28,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-09-29,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1711,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-10-09,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-10-10,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1711
2017-10-11,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-12,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-13,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-16,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-17,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-18,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-19,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-20,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1711,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-23,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-24,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-25,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-26,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-27,A1801,AG1712,AL1712,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-30,A1801,AG1712,AL1801,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-10-31,A1801,AG1712,AL1801,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-11-01,A1801,AG1712,AL1801,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-11-02,A1801,AG1712,AL1801,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1712
2017-11-03,A1801,AG1712,AL1801,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-06,A1801,AG1712,AL1801,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-07,A1801,AG1712,AL1801,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1712,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-08,A1801,AG1712,AL1801,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-09,A1801,AG1712,AL1801,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1801,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-10,A1801,AG1712,AL1801,AU1712,B1805,BU1712,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-13,A1801,AG1712,AL1801,AU1806,B1805,BU1712,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1801,OI1801,P1801,PB1712,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-14,A1801,AG1712,AL1801,AU1806,B1805,BU1712,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1805,OI1801,P1801,PB1712,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-15,A1801,AG1712,AL1801,AU1806,B1805,BU1712,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1805,OI1801,P1801,PB1712,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-16,A1801,AG1712,AL1801,AU1806,B1805,BU1712,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1805,OI1801,P1801,PB1712,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-17,A1801,AG1712,AL1801,AU1806,B1805,BU1712,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1805,OI1801,P1801,PB1801,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-20,A1801,AG1712,AL1801,AU1806,B1805,BU1712,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1805,OI1801,P1801,PB1801,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-21,A1801,AG1712,AL1801,AU1806,B1805,BU1712,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1805,OI1805,P1801,PB1801,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-22,A1801,AG1806,AL1801,AU1806,B1805,BU1806,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1801,J1801,JM1801,L1801,M1801,MA1801,NI1805,OI1805,P1805,PB1801,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1801,V1801,Y1801,ZC1801,ZN1801
2017-11-23,A1801,AG1806,AL1801,AU1806,B1805,BU1806,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1805,J1801,JM1801,L1801,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1805,V1801,Y1801,ZC1801,ZN1801
2017-11-24,A1801,AG1806,AL1801,AU1806,B1805,BU1806,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1801,I1805,J1801,JM1801,L1801,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1805,V1801,Y1801,ZC1801,ZN1801
2017-11-27,A1801,AG1806,AL1801,AU1806,B1805,BU1806,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1805,I1805,J1801,JM1801,L1801,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1805,V1801,Y1801,ZC1801,ZN1801
2017-11-28,A1801,AG1806,AL1801,AU1806,B1805,BU1806,C1801,CF1801,CS1801,CU1801,CY1801,FG1801,,HC1805,I1805,J1801,JM1801,L1801,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1801,RB1805,RM1801,RU1801,SN1801,SR1801,TA1805,V1801,Y1801,ZC1801,ZN1801
2017-11-29,A1801,AG1806,AL1801,AU1806,B1805,BU1806,C1801,CF1805,CS1801,CU1801,CY1801,FG1805,,HC1805,I1805,J1801,JM1801,L1805,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1801,RB1805,RM1801,RU1805,SN1801,SR1801,TA1805,V1801,Y1801,ZC1801,ZN1801
2017-11-30,A1801,AG1806,AL1801,AU1806,B1805,BU1806,C1801,CF1805,CS1801,CU1801,CY1801,FG1805,,HC1805,I1805,J1805,JM1801,L1805,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1801,RB1805,RM1801,RU1805,SN1801,SR1801,TA1805,V1805,Y1801,ZC1801,ZN1801
2017-12-01,A1801,AG1806,AL1801,AU1806,B1805,BU1806,C1801,CF1805,CS1801,CU1801,CY1809,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1801,RU1805,SN1801,SR1801,TA1805,V1805,Y1805,ZC1801,ZN1801
2017-12-04,A1801,AG1806,AL1802,AU1806,B1805,BU1806,C1801,CF1805,CS1801,CU1801,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1801,RU1805,SN1801,SR1801,TA1805,V1805,Y1805,ZC1801,ZN1801
2017-12-05,A1801,AG1806,AL1802,AU1806,B1805,BU1806,C1801,CF1805,CS1805,CU1801,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1801,RU1805,SN1801,SR1801,TA1805,V1805,Y1805,ZC1801,ZN1802
2017-12-06,A1801,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1801,RU1805,SN1801,SR1801,TA1805,V1805,Y1805,ZC1801,ZN1802
2017-12-07,A1801,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1805,RU1805,SN1801,SR1801,TA1805,V1805,Y1805,ZC1801,ZN1802
2017-12-08,A1801,AG1806,AL1802,AU1806,B1805,BU1806,C1805,CF1805,CS1805,CU1802,CY1805,FG1805,,HC1805,I1805,J1805,JM1805,L1805,M1805,MA1801,NI1805,OI1805,P1805,PB1801,PP1805,RB1805,RM1805,RU1805,SN1801,SR1801,TA1805,V1805,Y1805,ZC1801,ZN1802
